"seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"10",100286293,100286692,400,"*","*",0.390430731378456,"Promoter (<=1kb)",10,100273280,100286378,13099,2,"ENSG00000196072","ENST00000614731",0,"282991","BLOC1S2","biogenesis of lysosomal organelles complex 1 subunit 2"
"5",67011122,67011521,400,"*","*",0.478131798991234,"Intron (ENST00000403625/ENSG00000069020, intron 4 of 28)",5,67004752,67104575,99824,1,"ENSG00000069020","ENST00000447738",6370,"375449","MAST4","microtubule associated serine/threonine kinase family member 4"
"5",35617914,35618313,400,"*","*",0.390327509938925,"Promoter (<=1kb)",5,35617920,35654641,36722,1,"ENSG00000152582","ENST00000510777",0,"79925","SPEF2","sperm flagellar 2"
"11",63567099,63567498,400,"*","*",0.509602005043379,"Distal Intergenic",11,63552770,63563379,10610,2,"ENSG00000133328","ENST00000255695",-3720,"54979","PLAAT2","phospholipase A and acyltransferase 2"
"5",154197926,154198325,400,"*","*",0.383009857190373,"Intron (ENST00000519325/ENSG00000037749, intron 3 of 4)",5,154190997,154376420,185424,1,"ENSG00000164574","ENST00000521781",6929,"55568","GALNT10","polypeptide N-acetylgalactosaminyltransferase 10"
"11",117828801,117829200,400,"*","*",0.326014279821152,"Promoter (<=1kb)",11,117820070,117828698,8629,2,"ENSG00000137731","ENST00000528014",-103,"486","FXYD2","FXYD domain containing ion transport regulator 2"
"6",129490275,129490674,400,"*","*",0.4760946147393,"Promoter (<=1kb)",6,129490683,129516566,25884,1,"ENSG00000196569","ENST00000498257",-9,"3908","LAMA2","laminin subunit alpha 2"
"16",88811965,88812364,400,"*","*",0.390428457500652,"Promoter (<=1kb)",16,88809469,88811937,2469,2,"ENSG00000198931","ENST00000568319",-28,"353","APRT","adenine phosphoribosyltransferase"
"5",55855770,55856169,400,"*","*",0.451150983907951,"Promoter (2-3kb)",5,55853530,55917120,63591,1,"ENSG00000164509","ENST00000490985",2240,"133396","IL31RA","interleukin 31 receptor A"
"17",27505134,27505533,400,"*","*",0.438646844947869,"Intron (ENST00000644974/ENSG00000141068, intron 1 of 20)",17,27526386,27527223,838,2,"ENSG00000263368","ENST00000583159",21690,NA,NA,NA
"7",131021378,131021777,400,"*","*",0.43425560277612,"Intron (ENST00000642963/ENSG00000285106, intron 2 of 6)",7,130944198,131052493,108296,2,"ENSG00000231721","ENST00000643373",30716,"378805","LINC-PINT","long intergenic non-protein coding RNA, p53 induced transcript"
"5",55534722,55535121,400,"*","*",0.398189972232628,"Promoter (<=1kb)",5,55424854,55534964,110111,2,"ENSG00000067113","ENST00000307259",0,"8611","PLPP1","phospholipid phosphatase 1"
"11",86284098,86284505,408,"*","*",0.458515758702259,"Promoter (<=1kb)",11,86283927,86284668,742,1,"ENSG00000254783","ENST00000524828",171,"100289518","LOC100289518","immunoglobin superfamily member 21 pseudogene"
"2",64767895,64768294,400,"*","*",0.458205616846776,"Promoter (<=1kb)",2,64765463,64767873,2411,2,"ENSG00000288986","ENST00000692605",-22,NA,NA,NA
"8",132775516,132775915,400,"*","*",0.442843624974472,"Promoter (<=1kb)",8,132775580,132812316,36737,1,"ENSG00000129292","ENST00000395376",0,"51105","PHF20L1","PHD finger protein 20 like 1"
"3",119677092,119677491,400,"*","*",0.500227314055945,"Promoter (<=1kb)",3,119660095,119677454,17360,2,"ENSG00000138495","ENST00000468918",0,"10063","COX17","cytochrome c oxidase copper chaperone COX17"
"6",136822582,136822981,400,"*","*",0.500499650193662,"Promoter (<=1kb)",6,136822592,136913934,91343,1,"ENSG00000112357","ENST00000318471",0,"5191","PEX7","peroxisomal biogenesis factor 7"
"19",17125898,17126297,400,"*","*",0.335460636820484,"Intron (ENST00000682292/ENSG00000099331, intron 2 of 39)",19,17102182,17103789,1608,1,"ENSG00000099331","ENST00000593411",23716,"4650","MYO9B","myosin IXB"
"17",67366258,67366657,400,"*","*",0.357552948154365,"Promoter (<=1kb)",17,67337916,67366577,28662,2,"ENSG00000197170","ENST00000356126",0,"5718","PSMD12","proteasome 26S subunit, non-ATPase 12"
"15",63833825,63834224,400,"*","*",0.399776213628622,"Promoter (<=1kb)",15,63608618,63833948,225331,2,"ENSG00000103657","ENST00000443617",0,"8925","HERC1","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1"
"17",47971037,47971436,400,"*","*",0.424076018839232,"Promoter (<=1kb)",17,47971049,47981741,10693,1,"ENSG00000108465","ENST00000584991",0,"80279","CDK5RAP3","CDK5 regulatory subunit associated protein 3"
"1",9629967,9630366,400,"*","*",0.332056187235008,"Distal Intergenic",1,9651731,9729114,77384,1,"ENSG00000171608","ENST00000377346",-21365,"5293","PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"22",25085788,25086187,400,"*","*",0.472260789905314,"Intron (ENST00000358431/ENSG00000197077, intron 6 of 12)",22,25069969,25197448,127480,1,"ENSG00000197077","ENST00000401395",15819,"85379","KIAA1671","KIAA1671"
"22",38981974,38982373,400,"*","*",0.388530625940545,"Promoter (<=1kb)",22,38982347,38992546,10200,1,"ENSG00000179750","ENST00000407298",0,"9582","APOBEC3B","apolipoprotein B mRNA editing enzyme catalytic subunit 3B"
"3",121834821,121835220,400,"*","*",0.378094991030246,"Promoter (<=1kb)",3,121835183,121886468,51286,1,"ENSG00000145088","ENST00000490434",0,"55840","EAF2","ELL associated factor 2"
"5",179678100,179678499,400,"*","*",0.429701146759574,"Promoter (<=1kb)",5,179678628,179731622,52995,1,"ENSG00000127022","ENST00000681674",-129,"821","CANX","calnexin"
"19",1207800,1208199,400,"*","*",0.37964266709566,"Promoter (<=1kb)",19,1207091,1221958,14868,1,"ENSG00000118046","ENST00000586358",709,"6794","STK11","serine/threonine kinase 11"
"1",20185553,20185952,400,"*","*",0.481104651205069,"Promoter (<=1kb)",1,20186096,20196050,9955,1,"ENSG00000162543","ENST00000375099",-144,"127733","UBXN10","UBX domain protein 10"
"21",29002729,29003128,400,"*","*",0.456012820720753,"Distal Intergenic",21,28997613,28998033,421,2,"ENSG00000176054","ENST00000320371",-4696,"54028","RPL23P2","ribosomal protein L23 pseudogene 2"
"3",130111614,130112013,400,"*","*",0.449834436331778,"Promoter (<=1kb)",3,130111669,130156175,44507,1,"ENSG00000249846","ENST00000665912",0,"105374104","LINC02021","long intergenic non-protein coding RNA 2021"
"16",2223781,2224180,400,"*","*",0.407239794857923,"Promoter (<=1kb)",16,2223716,2232908,9193,1,"ENSG00000167967","ENST00000565413",65,"1877","E4F1","E4F transcription factor 1"
"13",20773276,20773675,400,"*","*",0.404483089584097,"Promoter (<=1kb)",13,20728931,20773918,44988,2,"ENSG00000150456","ENST00000382754",243,"221143","EEF1AKMT1","EEF1A lysine methyltransferase 1"
"6",159981061,159981460,400,"*","*",0.373477038572939,"Intron (ENST00000356956/ENSG00000197081, intron 1 of 47)",6,159969082,160111504,142423,1,"ENSG00000197081","ENST00000677704",11979,"3482","IGF2R","insulin like growth factor 2 receptor"
"1",221712885,221713284,400,"*","*",0.411683962753673,"Promoter (1-2kb)",1,221702427,221711816,9390,2,"ENSG00000143507","ENST00000494642",-1069,"11221","DUSP10","dual specificity phosphatase 10"
"3",87227318,87227717,400,"*","*",0.485938562032133,"Promoter (<=1kb)",3,87227327,87255415,28089,1,"ENSG00000083937","ENST00000678859",0,"25978","CHMP2B","charged multivesicular body protein 2B"
"3",108125716,108126115,400,"*","*",0.344086668679076,"Promoter (<=1kb)",3,108125821,108138610,12790,1,"ENSG00000271856","ENST00000607746",0,"101929623","LINC01215","long intergenic non-protein coding RNA 1215"
"7",39951522,39951921,400,"*","*",0.388448915115797,"Promoter (<=1kb)",7,39951751,40095520,143770,1,"ENSG00000065883","ENST00000643859",0,"8621","CDK13","cyclin dependent kinase 13"
"9",89318535,89318934,400,"*","*",0.468080337235128,"Promoter (<=1kb)",9,89318851,89359662,40812,1,"ENSG00000187742","ENST00000534113",0,"79048","SECISBP2","SECIS binding protein 2"
"2",6945596,6945995,400,"*","*",-0.53815329455107,"Intron (ENST00000320892/ENSG00000151692, intron 2 of 8)",2,6933084,7024396,91313,1,"ENSG00000151692","ENST00000480970",12512,"9781","RNF144A","ring finger protein 144A"
"5",134904693,134905092,400,"*","*",0.363133738162982,"Promoter (<=1kb)",5,134905120,134969660,64541,1,"ENSG00000132570","ENST00000512783",-28,"84105","PCBD2","pterin-4 alpha-carbinolamine dehydratase 2"
"15",48331406,48331805,400,"*","*",0.393082225581862,"Promoter (<=1kb)",15,48331429,48343373,11945,1,"ENSG00000128951","ENST00000331200",0,"1854","DUT","deoxyuridine triphosphatase"
"1",65148458,65148857,400,"*","*",0.453164032944579,"Promoter (<=1kb)",1,65149002,65226439,77438,1,"ENSG00000162433","ENST00000474968",-145,"205","AK4","adenylate kinase 4"
"5",52800386,52800785,400,"*","*",0.349910560940917,"Promoter (<=1kb)",5,52673186,52799956,126771,2,"ENSG00000248898","ENST00000670789",-430,NA,NA,NA
"12",27333292,27333691,400,"*","*",0.432888840616192,"Promoter (<=1kb)",12,27333055,27420590,87536,1,"ENSG00000029153","ENST00000261178",237,"56938","ARNTL2","aryl hydrocarbon receptor nuclear translocator like 2"
"1",26542104,26542503,400,"*","*",0.322361532674977,"Promoter (<=1kb)",1,26543112,26575014,31903,1,"ENSG00000117676","ENST00000530003",-609,"6195","RPS6KA1","ribosomal protein S6 kinase A1"
"22",42614225,42614624,400,"*","*",0.434330770349929,"Promoter (<=1kb)",22,42584984,42614857,29874,2,"ENSG00000100227","ENST00000339677",233,"84271","POLDIP3","DNA polymerase delta interacting protein 3"
"20",63863951,63864350,400,"*","*",0.413303538252358,"Promoter (<=1kb)",20,63861212,63864293,3082,2,"ENSG00000268858","ENST00000601296",0,"112268269","LOC112268269","uncharacterized LOC112268269"
"1",32992370,32992769,400,"*","*",0.347386538390575,"Intron (ENST00000427524/ENSG00000236065, intron 1 of 1)",1,32987075,33032469,45395,1,"ENSG00000236065","ENST00000427524",5295,NA,NA,NA
"4",158722991,158723390,400,"*","*",0.431828300695922,"Promoter (<=1kb)",4,158709127,158723396,14270,2,"ENSG00000171497","ENST00000307720",6,"5481","PPID","peptidylprolyl isomerase D"
"4",169612243,169612642,400,"*","*",0.398728006490352,"Promoter (<=1kb)",4,169612633,169689145,76513,1,"ENSG00000109572","ENST00000511092",0,"1182","CLCN3","chloride voltage-gated channel 3"
"12",12025302,12025701,400,"*","*",0.414044959297668,"Distal Intergenic",12,12049844,12099684,49841,1,"ENSG00000121380","ENST00000589718",-24143,"79370","BCL2L14","BCL2 like 14"
"19",58543801,58544200,400,"*","*",0.418661212982672,"Promoter (<=1kb)",19,58544064,58550715,6652,1,"ENSG00000130726","ENST00000253024",0,"10155","TRIM28","tripartite motif containing 28"
"20",41047423,41047822,400,"*","*",0.410692424789612,"Intron (ENST00000361337/ENSG00000198900, intron 2 of 20)",20,41028914,41124473,95560,1,"ENSG00000198900","ENST00000681113",18509,"7150","TOP1","DNA topoisomerase I"
"5",176361386,176361785,400,"*","*",0.388786645415222,"Promoter (<=1kb)",5,176346062,176361739,15678,2,"ENSG00000122203","ENST00000393728",0,"57179","KIAA1191","KIAA1191"
"2",222813633,222814032,400,"*","*",0.52666344484273,"Distal Intergenic",2,222860942,222942222,81281,1,"ENSG00000123983","ENST00000392066",-46910,"2181","ACSL3","acyl-CoA synthetase long chain family member 3"
"2",73386287,73386686,400,"*","*",0.451031303498082,"Promoter (<=1kb)",2,73385997,73422701,36705,1,"ENSG00000116127","ENST00000684148",290,"7840","ALMS1","ALMS1 centrosome and basal body associated protein"
"15",63122096,63122495,400,"*","*",0.424106958579181,"Promoter (<=1kb)",15,63122583,63127593,5011,1,"ENSG00000103642","ENST00000557972",-88,"114294","LACTB","lactamase beta"
"14",93207261,93207660,400,"*","*",0.376693291312179,"Promoter (<=1kb)",14,93207294,93215199,7906,1,"ENSG00000012963","ENST00000555113",0,"55148","UBR7","ubiquitin protein ligase E3 component n-recognin 7"
"12",55729378,55729777,400,"*","*",0.347728540653645,"Promoter (<=1kb)",12,55725482,55729707,4226,2,"ENSG00000135404","ENST00000549117",0,"967","CD63","CD63 molecule"
"6",20877479,20877878,400,"*","*",0.483724723766493,"Intron (ENST00000274695/ENSG00000145996, intron 9 of 15)",6,20756103,20800694,44592,2,"ENSG00000233848","ENST00000421167",-76785,NA,NA,NA
"7",44581781,44582180,400,"*","*",0.35945520517118,"Promoter (<=1kb)",7,44579904,44582210,2307,2,"ENSG00000158604","ENST00000477639",30,"222068","TMED4","transmembrane p24 trafficking protein 4"
"7",135509762,135510161,400,"*","*",0.434687755397181,"Promoter (<=1kb)",7,135361795,135510080,148286,2,"ENSG00000080802","ENST00000451834",0,"4850","CNOT4","CCR4-NOT transcription complex subunit 4"
"16",57040490,57040889,400,"*","*",0.338595277491701,"Promoter (<=1kb)",16,57040688,57083524,42837,1,"ENSG00000140853","ENST00000540182",0,"84166","NLRC5","NLR family CARD domain containing 5"
"14",60091848,60092247,400,"*","*",0.396293044050985,"Promoter (<=1kb)",14,60091911,60148221,56311,1,"ENSG00000126773","ENST00000317623",0,"64430","PCNX4","pecanex 4"
"6",47478103,47478502,400,"*","*",0.396009443835986,"Promoter (<=1kb)",6,47477789,47627263,149475,1,"ENSG00000198087","ENST00000359314",314,"23607","CD2AP","CD2 associated protein"
"9",5450536,5450935,400,"*","*",0.373645674823776,"Promoter (<=1kb)",9,5450542,5470554,20013,1,"ENSG00000120217","ENST00000381577",0,"29126","CD274","CD274 molecule"
"5",69217723,69218155,433,"*","*",0.393840319104078,"Promoter (<=1kb)",5,69217760,69230158,12399,1,"ENSG00000134056","ENST00000256441",0,"92259","MRPS36","mitochondrial ribosomal protein S36"
"9",113221019,113221418,400,"*","*",0.452782720875998,"Promoter (<=1kb)",9,113161006,113221277,60272,2,"ENSG00000119321","ENST00000238256",0,"23307","FKBP15","FKBP prolyl isomerase family member 15"
"4",147683961,147684360,400,"*","*",0.376923379458148,"Promoter (<=1kb)",4,147637785,147684163,46379,2,"ENSG00000164169","ENST00000322396",0,"90826","PRMT9","protein arginine methyltransferase 9"
"19",4229247,4229646,400,"*","*",0.38457794791241,"Promoter (<=1kb)",19,4229523,4237528,8006,1,"ENSG00000105246","ENST00000221847",0,"10148","EBI3","Epstein-Barr virus induced 3"
"9",21334993,21335392,400,"*","*",0.442974300543456,"Promoter (<=1kb)",9,21329665,21335404,5740,2,"ENSG00000198642","ENST00000359039",12,"55958","KLHL9","kelch like family member 9"
"3",44338357,44338756,400,"*","*",0.432522757005447,"Promoter (<=1kb)",3,44338452,44359802,21351,1,"ENSG00000179152","ENST00000396078",0,"285343","TCAIM","T cell activation inhibitor, mitochondrial"
"5",35884225,35884624,400,"*","*",0.42983177550661,"Distal Intergenic",5,35875414,35876434,1021,1,"ENSG00000168685","ENST00000505875",8811,"3575","IL7R","interleukin 7 receptor"
"19",50510846,50511245,400,"*","*",0.429813457244373,"Promoter (<=1kb)",19,50505998,50511162,5165,2,"ENSG00000161677","ENST00000601423",0,"126119","JOSD2","Josephin domain containing 2"
"19",42220144,42220543,400,"*","*",0.361708471022345,"Promoter (<=1kb)",19,42220312,42228201,7890,1,"ENSG00000167625","ENST00000301215",0,"116115","ZNF526","zinc finger protein 526"
"6",14074979,14075378,400,"*","*",0.459994841235594,"Distal Intergenic",6,14117256,14136918,19663,1,"ENSG00000112149","ENST00000612003",-41878,"9308","CD83","CD83 molecule"
"5",88268441,88268840,400,"*","*",0.379915823837579,"Promoter (<=1kb)",5,88189633,88268830,79198,2,"ENSG00000164180","ENST00000514135",0,"153396","TMEM161B","transmembrane protein 161B"
"4",129093289,129093723,435,"*","*",0.361878814260267,"Promoter (<=1kb)",4,128870849,129093600,222752,2,"ENSG00000151466","ENST00000651532",0,"132320","SCLT1","sodium channel and clathrin linker 1"
"10",37857657,37858056,400,"*","*",0.463263912233485,"Promoter (<=1kb)",10,37833055,37858037,24983,2,"ENSG00000198105","ENST00000395873",0,"57209","ZNF248","zinc finger protein 248"
"11",124800427,124800826,400,"*","*",0.412309097182016,"Promoter (<=1kb)",11,124766498,124800673,34176,2,"ENSG00000120458","ENST00000239614",0,"79684","MSANTD2","Myb/SANT DNA binding domain containing 2"
"8",133297335,133297734,400,"*","*",0.421095409353217,"Promoter (<=1kb)",8,133237176,133297586,60411,2,"ENSG00000104419","ENST00000414097",0,"10397","NDRG1","N-myc downstream regulated 1"
"11",78465093,78465492,400,"*","*",0.330877167513081,"Intron (ENST00000281038/ENSG00000137513, intron 11 of 13)",11,78436189,78443759,7571,2,"ENSG00000137513","ENST00000529771",-21334,"79731","NARS2","asparaginyl-tRNA synthetase 2, mitochondrial"
"12",1691186,1691585,400,"*","*",0.468063048319436,"Promoter (<=1kb)",12,1691163,1731056,39894,1,"ENSG00000006831","ENST00000540974",23,"79602","ADIPOR2","adiponectin receptor 2"
"6",24666458,24666857,400,"*","*",0.39168021998218,"Promoter (<=1kb)",6,24649979,24666591,16613,2,"ENSG00000111802","ENST00000341060",0,"51567","TDP2","tyrosyl-DNA phosphodiesterase 2"
"1",46603958,46604357,400,"*","*",0.349343321688341,"Promoter (<=1kb)",1,46557407,46604268,46862,2,"ENSG00000079277","ENST00000371945",0,"8569","MKNK1","MAPK interacting serine/threonine kinase 1"
"12",49110566,49110965,400,"*","*",0.413825889908969,"Promoter (<=1kb)",12,49097136,49110681,13546,2,"ENSG00000139636","ENST00000417750",0,"55716","LMBR1L","limb development membrane protein 1 like"
"11",73779466,73779865,400,"*","*",0.39757879128041,"Distal Intergenic",11,73787872,73865133,77262,1,"ENSG00000175581","ENST00000508278",-8007,"51642","MRPL48","mitochondrial ribosomal protein L48"
"10",70887926,70888325,400,"*","*",0.402859740361731,"Promoter (<=1kb)",10,70883932,70888254,4323,2,"ENSG00000166228","ENST00000493228",0,"5092","PCBD1","pterin-4 alpha-carbinolamine dehydratase 1"
"15",85581476,85581875,400,"*","*",0.302127176281959,"Promoter (1-2kb)",15,85582910,85645917,63008,1,"ENSG00000170776","ENST00000560340",-1035,"11214","AKAP13","A-kinase anchoring protein 13"
"6",13574947,13575346,400,"*","*",0.421353994065284,"Promoter (<=1kb)",6,13574623,13612287,37665,1,"ENSG00000124523","ENST00000680151",324,"23408","SIRT5","sirtuin 5"
"12",43805917,43806316,400,"*","*",0.389706115703169,"Promoter (<=1kb)",12,43793723,43806287,12565,2,"ENSG00000151239","ENST00000552521",0,"5756","TWF1","twinfilin actin binding protein 1"
"21",25396155,25396554,400,"*","*",0.466837025658255,"Promoter (2-3kb)",21,25385402,25399363,13962,2,"ENSG00000185433","ENST00000664370",2809,"54072","LINC00158","long intergenic non-protein coding RNA 158"
"12",31728989,31729388,400,"*","*",0.402507345489993,"Promoter (<=1kb)",12,31671142,31729021,57880,2,"ENSG00000151743","ENST00000281471",0,"196394","AMN1","antagonist of mitotic exit network 1 homolog"
"6",139173036,139173435,400,"*","*",0.425497405056361,"Intron (ENST00000367658/ENSG00000112406, intron 2 of 3)",6,139135080,139180802,45723,1,"ENSG00000112406","ENST00000367658",37956,"51696","HECA","hdc homolog, cell cycle regulator"
"17",40648124,40648523,400,"*","*",0.385953862794438,"Promoter (<=1kb)",17,40627719,40648370,20652,2,"ENSG00000073584","ENST00000647508",0,"6605","SMARCE1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
